7|SM|H|2|M|SUPERVISION DE MISION CULTURAL NUM. 002|COMITAN DE DOMINGUEZ|COMITAN DE DOMINGUEZ|
7|IZ|A|2|Q|SUPERVISION DE ZONA ESCOLAR DE EDUCACION PRIMARIA NUM. 002|QUINTA AVENIDA PONIENTE NORTE NUM.15|COMITAN DE DOMINGUEZ|
7|SN|D|2|P|SECUNDARIA PARA TRABAJADORES|CALLE CENTRAL NUM. 1|COPAINALA|
7|JN|Z|2|J|CAMBIOS DE OTROS EDOS PERSONAL J DE NINOS|AV MAYOR JULIO SABINES S/N|BERRIOZABAL|
7|CI|F|2|A|PROCURADURIAS INDIGENAS|CENTRO COORDINADOR INDIGENISTA|BOCHIL|
7|ZI|A|2|Q|SUPERVISION DE ZONA DE EDUCACION INDIGENA NUM. 206|POTRERO EL TRAPICHE|BOCHIL|
7|JI|F|2|K|JEFATURA DE ZONA DE SUPERVISION INDIGENA NUM. 2|BOCHIL|BOCHIL|
7|AI|D|2|E|MOISES SAENZ|XOTXOTJA LAS CANCHAS|CHILON|
7|CC|D|2|I|RAFAEL RAMIREZ CASTAÑEDA|XEXAL JOCOTAQUIN|CHILON|
7|IN|D|2|I|BENITO JUAREZ GARCIA|SAN SEBASTIAN BACHAJON|CHILON|
7|AR|T|3|C|JESUS REYES HEROLES|CHICOMUSELO|CHICOMUSELO|
7|AI|D|3|D|LOS NIÑOS HEROES|GUAQUITEPEC|CHILON|
7|JN|Z|3|I|PERSONAL DE INTERCAMBIO A REUBICARSE 60|CONOCIDO|BERRIOZABAL|
7|AM|F|3|O|ALMACEN DE DISTRIBUCION DE LIBROS DE TEXTO GRATUITOS NUM. 03|SEPTIMA NORTE Y QUINTA SUR SIN NUM.|ARRIAGA|
7|AS|F|3|I|UNIDAD DE ATENCION A NIÑOS Y JOVENES CON CAPACIDADES Y APTIT|CINTALAPA DE FIGUEROA|CINTALAPA|
7|ZI|F|3|K|SUPERVISION DE ZONA ESCOLAR DE EDUCACION INDIGENA NUM. 018|CALLE CENTRAL SIN NUM.|CHAMULA|
7|ML|D|3|W|CENTRO DE ATENCION MULTIPLE HELLEN KELLER|CALLE 16 DE SEPTIEMBRE NUM. 12|CINTALAPA|
7|JI|F|3|J|JEFATURA DE ZONA DE SUPERVISION INDIGENA NUM. 3|COPAINALA, MEZCALAPA|COPAINALA|
7|ZI|A|3|P|SUPERVISION DE ZONA DE EDUCACION INDIGENA NUM. 018|CALLE CENTRAL SIN NUM.|CHAMULA|
7|SE|F|3|E|SUPERVISION DE ZONA DE EDUCACION ESPECIAL NUM. 3|QUINTA NORTE PONIENTE SIN NUM.|COMITAN DE DOMINGUEZ|
7|RB|F|3|I|CENTRO DE REC. E INF. PARA LA INTEG.EDUC. LAS MARGARITAS|CUARTA NORTE ORIENTE NUM. 58|LAS MARGARITAS|
7|PB|D|3|M|VICENTE GUERRERO|SAN CARALAMPIO|LAS MARGARITAS|
7|CI|F|3|Z|PROCURADURIAS INDIGENAS|CENTRO COORDINADOR INDIGENISTA|OCOSINGO|
7|AV|F|3|W|UNIDAD RADIOFONICA BILINGUE|OCOSINGO|OCOSINGO|
7|AI|T|3|V|LAZARO CARDENAS DEL RIO|AMATENANGO DEL VALLE|AMATENANGO DEL VALLE|
7|JN|D|3|X|PROFRA. ISOLINA VAZQUEZ Z. DE AGUILAR|SEGUNDA SUR Y TERCERA ORIENTE|TUXTLA GUTIERREZ|
7|NP|D|3|R|ESCUELA NORMAL RURAL MACTUMACTZA|CARRETERA A CHICOASEN KILOMETRO 2 COLONIA PLAN DE|TUXTLA GUTIERREZ|
7|NL|D|3|V|ESCUELA NORMAL RURAL MATUCMACTZA|CARRETERA CHICOASEN KILOMETRO 2, COLONIA PLAN DE A|TUXTLA GUTIERREZ|
7|BA|D|3|K|GENERAL EMILIANO ZAPATA|AVENIDA CENTRAL Y DIECISEIS ORIENTE|TUXTLA GUTIERREZ|
7|CC|Z|3|T|ASIGNACION AUTOMAT PERSONAL PREESC INDIG|AV MAYOR JULIO SABINES S/N|TUXTLA GUTIERREZ|
7|SM|H|3|L|SUPERVISION DE MISION CULTURAL NUM. 003|TUXTLA GUTIERREZ|TUXTLA GUTIERREZ|
7|JS|F|3|Q|JEFATURA DE SECTOR DE EDUCACION PRIMARIA NUM. 03|RIO CINTALAPA NUM. 415 COLONIA 24 DE JUNIO|TUXTLA GUTIERREZ|
7|ZT|F|3|G|INSPECCION DE ZONA ESCOLAR DE EDUCACION SECUNDARIA TECNICA N|ESCUELA SECUNDARIA TECNICA NUM. 7 AVENIDA CENTRAL|VILLA CORZO|
7|IZ|F|3|K|SUPERVISION DE ZONA ESCOLAR DE EDUCACION PRIMARIA NUM. 003|QUINTA ORIENTE SUR NUM. 245|TUXTLA GUTIERREZ|
7|NE|D|3|L|LA ENSEÑANZA|CALLE BRAVO PROLONGACION SIN NUM.|TUXTLA CHICO|
7|SN|D|3|O|LAZARO CARDENAS DEL RIO|LIBRAMIENTO SUR ORIENTE SIN NUM. COLONIA FRANCISCO|TUXTLA GUTIERREZ|
7|IS|F|3|A|SUPERVISION DE ZONA DE SECUNDARIA GENERAL NUM. 003|TUXTLA GUTIERREZ|TUXTLA GUTIERREZ|
7|IS|A|3|F|SUPERVISION DE ZONA ESCOLAR DE EDUCACION SECUNDARIA GENERAL|TUXTLA GUTIERREZ|TUXTLA GUTIERREZ|
7|IZ|A|3|P|SUPERVISION DE ZONA ESCOLAR DE EDUCACION PRIMARIA NUM. 003|QUINTA ORIENTE NORTE SUR 245|TUXTLA GUTIERREZ|
7|JS|A|3|V|JEFATURA DE SECTOR DE EDUCACION PRIMARIA GENERAL NUM. 03|RIO CINTALAPA NUM. 415 COLONIA 24 DE JUNIO|TUXTLA GUTIERREZ|
7|ZP|A|3|Z|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR GENERAL 003|QUINTA ORIENTE NORTE NUM. 1070  JARDIN DE NIÑOS CA|TUXTLA GUTIERREZ|
7|DG|A|3|F|SUBSECRETARIA DE PLANEACION EDUCATIVA|AVENIDA MAYOR JULIO SABINES SIN NUM. COLONIA 24 DE|TUXTLA GUTIERREZ|
7|ST|Z|3|K|ASIGNACION AUTOMATICA PERSONAL SEC TEC|AV MAYOR JULIO SABINES S/N|TUXTLA GUTIERREZ|
7|PR|Z|3|Z|ASIGNACION AUTOMATICA PERSONAL PRIMARIA|AV MAYOR JULIO SABINES S/N|TUXTLA GUTIERREZ|
7|ZP|F|3|U|INSPECCION DE ZONA ESCOLAR DE EDUCACION PREESCOLAR NUM. 003|QUINTA ORIENTE NORTE NUM. 1070, JARDIN DE NIÑOS CA|TUXTLA GUTIERREZ|
7|PB|Z|3|Y|ASIGNACION AUTOMATICA PERSONAL EDUC IND|AV MAYOR JULIO SABINES S/N|TUXTLA GUTIERREZ|
7|ES|Z|3|S|ASIGNACION AUTOMATICA PERSONAL SECUNDARIA|AV MAYOR JULIO SABINES S/N|TUXTLA GUTIERREZ|
7|EI|F|3|Y|MODULO DE ATENCION Y SERVICIO NUM. 3|PRESIDENCIA MUNICIPAL|PUEBLO NUEVO SOLISTAHUACAN|
7|IN|A|3|K|JEFATURA DE ZONAS DE SUPERVISION INDIGENA NUM. 08|QUINTA SUR Y SEPTIMA ORIENTE NORTE|OCOZOCOAUTLA DE ESPINOSA|
7|PR|D|3|N|GENERAL IGNACIO ZARAGOZA|AMACOITE SEGUNDA SECCION|OSTUACAN|
7|CC|D|3|H|BELISARIO DOMINGUEZ PALENCIA|NAVIL|OXCHUC|
7|CI|H|3|Y|PROCURADURIA DE ASUNTOS INDIGENAS|CENTRO COORDINADOR INDIGENISTA|OCOSINGO|
7|IN|D|3|H|LAZARO CARDENAS DEL RIO|EL CARRIZAL|OCOSINGO|
7|ST|D|3|Z|ESCUELA SECUNDARIA TECNICA 3|13 NORTE Y 25 ORIENTE|TAPACHULA|
7|GI|D|3|Y|UNIDAD 3 DE GRUPOS INTEGRADOS|FRACCIONAMIENTO LAS VEGAS|TAPACHULA|
7|JE|F|3|N|JEFATURA DE ENSEÑANZA SECUNDARIAS GENERALES|AVENIDA EL PALMAR SIN NUM. FRACCIONAMIENTO LAS PAL|TAPACHULA|
7|ES|D|3|G|CONSTITUCION|QUINTA SUR Y SEGUNDA ORIENTE SIN NUM.|TAPACHULA|
7|UA|F|3|X|UNIDAD DE SERVICIOS DE APOYO A LA EDUCACION REGULAR NUM. 03|SEXTA NORTE Y TERCERA PONIENTE, COLONIA CINCO DE F|TAPACHULA|
7|JZ|A|3|E|JEFATURA DE SECTOR DE EDUCACION PREESCOLAR GENERAL NUM. 03|AVENIDA ALDAMA NUM. 142|TONALA|
7|JZ|F|3|Z|JEFATURA DE SECTOR DE EDUCACION PREESCOLAR GENERAL NUM. 03|AVENIDA ALDAMA NUM. 142|TONALA|
7|EF|D|3|C|COORDINACION DE EDUCACION FISICA 003 PRIMARIA 100|CALLE 16 DE SEPTIEMBRE NUM. 35|TONALA|
7|DI|D|3|A|CENTRO DE DESARROLLO INFANTIL NUM. 3|CALLE RIO BALSAS Y AMAZONAS SIN NUM.|TAPACHULA|
